DateTime,Time,井深(m),垂深(m),钻头深度(m),钻头垂深(m),平均钻速(m/min),平均钻压(KN),大钩负荷(KN),转盘转速(rpm),扭矩(KN.m),方入(m),大钩位置(m),大钩速度(m/s),立压log(MPa),套压(MPa),泵冲1(spm),泵冲2(spm),泵冲3(spm),总池体积(m3),迟到时间(min),泥浆溢漏(m3),入口流量log(L/s),出口流量log(%),入口密度log(g/cc),出口密度log(g/cc),入口温度(℃),出口温度(℃),总烃(%),H2S(ppm),C1(%),C2(%),PWD深度(m),PWD垂深(m),PWD钻柱压力(MPa),PWD环空压力(MPa),PWD环空温度(℃),PWD测量ECD(g/cc),PWD井斜(deg),PWD方位(deg),注替体积(m3),上返深度(m),MPD_ST,PT103(MPa),PT104(MPa),FDT101(L/s),FDT101_DT(g/cc),FDT201(L/s),循环回压(MPa),附加回压(MPa),入口流量(L/s),定点深度(m),定点垂深(m),定点压力(MPa),井口调节压力(MPa),定点压耗(MPa),波动压力(MPa),压耗修正因子(MPa/km),起下钻速度(m/s),起下钻加速度(m/s2),定点ECD(g/cc),钻头ECD(g/cc),钻柱压降(MPa),钻头压降(MPa),环空压耗(MPa),目标回压(MPa),静液压力(MPa),溢流,pred
2019/9/2 17:33,92849.45,4966.771,4966.771,4934.513,4934.513,-9999,328.7914,1326.751,0.6666667,0,-9999,7.822332,-0.2929688,0.2101587,0,0,0,0,121.433,-166.6833,36.77088,0,0,1.69,1,3441.075,300.5313,0.1844253,1.97E-08,1.07E-02,0,45.78536,54.17532,19.20326,-9999,36.91888,-9.999001,-999.25,-999.25,0,0,3,0,6.36E-02,2.06E-33,1.763378,-1.39E-18,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748389,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92850.61,4966.771,4966.771,4934.144,4934.144,-9999,225.535,1430.007,0.6666667,0,-9999,8.190905,-0.2929688,0.2101636,0,0,0,0,121.433,-166.6833,36.77086,0,0,1.69,1,3441.075,300.5313,0.1846615,2.63E-08,1.07E-02,0,45.78256,54.17413,19.20724,-9999,36.92016,-9.999001,-999.25,-999.25,0,0,3,0,6.11E-02,1.63E-33,1.763399,-8.90E-19,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748339,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92851.73,4966.771,4966.771,4933.781,4933.781,-9999,119.1915,1536.351,0.6666667,0,-9999,8.553805,-0.2910156,0.2101735,0,0,0,0,121.4329,-166.6833,36.77075,0,0,1.69,1,3440.993,300.5187,0.1848513,1.32E-08,1.07E-02,0,45.77966,54.17295,19.21123,-9999,36.92133,-9.999001,-999.25,-999.25,0,0,3,0,5.56E-02,1.28E-33,1.763141,-5.70E-19,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748225,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92852.83,4966.771,4966.771,4933.418,4933.418,-9999,29.05363,1626.489,0.6666667,0,-9999,8.916707,-0.2911784,0.2101834,0,0,0,0,121.4329,-166.6833,36.77075,0,0,1.69,1,3441.075,300.5125,0.1848127,1.32E-08,1.07E-02,0,45.77676,54.17198,19.21513,-9999,36.9226,-9.999001,-999.25,-999.25,0,0,3,0,5.07E-02,9.02E-34,1.762817,-2.92E-19,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748135,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92854.13,4966.771,4966.771,4933.05,4933.05,-9999,-62.33163,1717.874,0.6666667,0,-9999,9.285278,-0.2929688,0.2101884,0,0,0,0,121.4328,-166.6833,36.77063,0,0,1.69,1,3441.075,300.5063,0.1847774,2.63E-08,1.07E-02,0,45.77385,54.17088,19.21902,-9999,36.92377,-9.999001,-999.25,-999.25,0,0,3,0,4.68E-02,7.13E-34,1.762353,-1.87E-19,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748044,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92855.33,4966.771,4966.771,4932.324,4932.324,-9999,-91.8645,1747.407,0.6666667,0,-9999,10.01108,-0.2911784,0.2101933,0,0,0,0,121.4324,-166.6833,36.77021,0,0,1.69,1,3441.075,300.4937,0.1845056,1.97E-08,1.07E-02,0,45.76802,54.16834,19.22696,-9999,36.92589,-9.999001,-999.25,-999.25,0,0,3,0,4.47E-02,5.63E-34,1.761828,-9.56E-20,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92856.45,4966.771,4966.771,4931.955,4931.955,-9999,-93.90613,1749.448,0.6666667,0,-9999,10.37965,-0.2911784,0.2102032,0,0,0,0,121.4321,-166.6833,36.76995,0,0,1.69,1,3441.075,300.4875,0.1840874,1.97E-08,1.07E-02,0,45.76513,54.16704,19.23091,-9999,36.92693,-9.999001,-999.25,-999.25,0,0,3,0,0.0478142,3.96E-34,1.761106,-6.12E-20,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748065,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92857.55,4966.771,4966.771,4931.519,4931.519,-9999,-91.8605,1747.403,0.6666667,0,-9999,10.81627,-0.3157552,0.2102131,0,0,0,0,121.4318,-166.6833,36.76964,0,0,1.69,1,3441.075,300.4812,0.1835305,6.58E-09,1.07E-02,0,45.76221,54.16571,19.23485,-9999,36.92815,-9.999001,-999.25,-999.25,0,0,3,0,0.0485588,3.13E-34,1.760917,-3.91E-20,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.74808,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:33,92858.63,4966.771,4966.771,4931.224,4931.224,-9999,-90.00001,1745.542,0.6666667,0,-9999,11.11113,-0.2929688,0.210223,0,0,0,0,121.4317,-166.6833,36.76954,0,0,1.69,1,3441.075,300.475,0.1828698,2.63E-08,1.07E-02,0,45.75948,54.16437,19.23883,-9999,36.92908,-9.999001,-999.25,-999.25,0,0,3,0,4.94E-02,2.47E-34,1.760439,-2.51E-20,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748098,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92859.72,4966.771,4966.771,4930.861,4930.861,-9999,-92.0135,1747.556,0.6666667,0,-9999,11.47403,-0.2929688,0.2102329,0,0,0,0,121.4318,-166.6833,36.76964,0,0,1.69,1,3441.075,300.4625,0.1820925,2.63E-08,1.07E-02,0,45.75688,54.16304,19.24285,-9999,36.93045,-9.999001,-999.25,-999.25,0,0,3,0,5.09E-02,1.95E-34,1.760212,-1.60E-20,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748129,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92860.83,4966.771,4966.771,4930.492,4930.492,-9999,-94.40538,1749.948,0.6666667,0,-9999,11.8426,-0.2929688,0.2102329,0,0,0,0,121.4319,-166.6833,36.76977,0,0,1.69,1,3441.075,300.4625,0.1813446,1.97E-08,1.07E-02,0,45.75429,54.16175,19.2469,-9999,36.93187,-9.999001,-999.25,-999.25,0,0,3,0,5.14E-02,1.37E-34,1.759937,-8.21E-21,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748139,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92862,4966.771,4966.771,4930.115,4930.115,-9999,-94.55038,1750.093,0.6666667,0,-9999,12.2195,-0.2976888,0.2102379,0,0,0,0,121.4322,-166.6833,36.77009,0,0,1.69,1,3441.075,300.45,0.1807888,6.58E-09,1.07E-02,0,45.75168,54.16056,19.25105,-9999,36.93352,-9.999001,-999.25,-999.25,0,0,3,0,0.0500002,1.08E-34,1.759755,-5.25E-21,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748122,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92863.14,4966.771,4966.771,4929.729,4929.729,-9999,-92.21888,1747.761,0.6666667,0,-9999,12.60538,-0.3033854,0.2102428,0,0,0,0,121.4328,-166.6833,36.7707,0,0,1.69,1,3441.157,300.4438,0.1803638,1.97E-08,1.07E-02,0,45.7491,54.15962,19.25517,-9999,36.93548,-9.999001,-999.25,-999.25,0,0,3,0,4.99E-02,8.56E-35,1.759668,-3.36E-21,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748108,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92864.36,4966.771,4966.771,4928.952,4928.952,-9999,-91.65913,1747.201,0.6666667,0,-9999,13.38316,-0.3095703,0.2102527,0,0,0,0,121.4339,-166.6833,36.77176,0,0,1.69,1,3441.24,300.4312,0.1797854,1.97E-08,1.07E-02,0,45.7438,54.15771,19.26348,-9999,36.93926,-9.999001,-999.25,-999.25,0,0,3,0,5.08E-02,6.76E-35,1.759451,-1.72E-21,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748126,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92865.48,4966.771,4966.771,4928.56,4928.56,-9999,-91.2685,1746.811,0.6666667,0,-9999,13.77506,-0.3113607,0.2102577,0,0,0,0,121.4341,-166.6833,36.77197,0,0,1.69,1,3441.323,300.4187,0.1795831,6.58E-09,1.07E-02,0,45.74089,54.15672,19.26764,-9999,36.94085,-9.999001,-999.25,-999.25,0,0,3,0,5.12E-02,4.75E-35,1.759362,-1.10E-21,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748138,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92866.58,4966.771,4966.771,4928.174,4928.174,-9999,-91.14775,1746.69,0.6666667,0,-9999,14.16094,-0.3095703,0.2102577,0,0,0,0,121.4341,-166.6833,36.77199,0,0,1.69,1,3441.323,300.4125,0.1793777,1.97E-08,1.07E-02,0,45.73799,54.15551,19.2718,-9999,36.94222,-9.999001,-999.25,-999.25,0,0,3,0,5.05E-02,3.75E-35,1.759287,-7.05E-22,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748121,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92867.7,4966.771,4966.771,4927.782,4927.782,-9999,-88.00275,1743.545,0.6666667,0,-9999,14.55285,-0.3115234,0.2102577,0,0,0,0,121.4341,-166.6833,36.772,0,0,1.69,1,3441.323,300.4,0.1791827,2.63E-08,1.07E-02,0,45.73508,54.15428,19.27595,-9999,36.9436,-9.999001,-999.25,-999.25,0,0,3,0,4.98E-02,2.96E-35,1.75927,-4.51E-22,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748106,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92868.83,4966.771,4966.771,4927.396,4927.396,-9999,-87.35038,1742.893,0.6666667,0,-9999,14.93872,-0.3115234,0.2102626,0,0,0,0,121.4341,-166.6833,36.77197,0,0,1.69,1,3441.405,300.3937,0.1790105,2.63E-08,1.07E-02,0,45.73217,54.153,19.28015,-9999,36.94493,-9.999001,-999.25,-999.25,0,0,3,0,4.94E-02,2.08E-35,1.759168,-2.31E-22,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748098,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92870.02,4966.771,4966.771,4927.01,4927.01,-9999,-86.97188,1742.514,0.6666667,0,-9999,15.3246,-0.3095703,0.2102676,0,0,0,0,121.4341,-166.6833,36.772,0,0,1.69,1,3441.323,300.3813,0.1789607,2.63E-08,1.02E-02,0,45.72927,54.15168,19.28443,-9999,36.94631,-9.999001,-999.25,-999.25,0,0,3,0,5.01E-02,1.64E-35,1.759182,-1.48E-22,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748107,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92872.27,4966.771,4966.771,4925.847,4925.847,-9999,-84.41888,1739.961,0.6666667,0,-9999,16.48826,-0.3095703,0.2102874,0,0,0,0,121.4343,-166.6833,36.77214,0,0,1.69,1,3441.405,300.35,0.1798949,2.63E-08,1.02E-02,0,45.72056,54.14769,19.29729,-9999,36.95054,-9.999001,-999.25,-999.25,0,0,3,0,5.05E-02,1.03E-35,1.759092,-6.06E-23,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748119,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92873.36,4966.771,4966.771,4925.461,4925.461,-9999,-83.85913,1739.401,0.6666667,0,-9999,16.87413,-0.3094076,0.2102973,0,0,0,0,121.4342,-166.6833,36.77203,0,0,1.69,1,3441.405,300.3438,0.180471,2.63E-08,1.02E-02,0,45.71765,54.14636,19.30144,-9999,36.95177,-9.999001,-999.25,-999.25,0,0,3,0,5.07E-02,8.11E-36,1.759136,-3.10E-23,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748124,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92874.48,4966.771,4966.771,4925.075,4925.075,-9999,-85.90875,1741.451,0.6666667,0,-9999,17.26001,-0.3095703,0.2103072,0,0,0,0,121.434,-166.6833,36.77181,0,0,1.69,1,3441.405,300.3312,0.1811264,2.63E-08,1.02E-02,0,45.71474,54.14491,19.3056,-9999,36.95291,-9.999001,-999.25,-999.25,0,0,3,0,5.02E-02,5.70E-36,1.759177,-1.99E-23,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748115,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92875.64,4966.771,4966.771,4924.689,4924.689,-9999,-86.4765,1742.019,0.6666667,0,-9999,17.64589,-0.3074544,0.2103121,0,0,0,0,121.4337,-166.6833,36.77155,0,0,1.69,1,3441.405,300.3188,0.1817937,1.32E-08,1.02E-02,0,45.71184,54.14334,19.30982,-9999,36.95401,-9.999001,-999.25,-999.25,0,0,3,0,4.98E-02,4.50E-36,1.759112,-1.27E-23,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748105,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92876.73,4966.771,4966.771,4924.297,4924.297,-9999,-85.98926,1741.532,0.6666667,0,-9999,18.03779,-0.3095703,0.210322,0,0,0,0,121.4335,-166.6833,36.77134,0,0,1.69,1,3441.405,300.3062,0.1822869,1.97E-08,1.02E-02,0,45.70893,54.14175,19.31412,-9999,36.95517,-9.999001,-999.25,-999.25,0,0,3,0,4.97E-02,3.56E-36,1.759092,-8.13E-24,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748104,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92877.83,4966.771,4966.771,4923.911,4923.911,-9999,-85.32488,1740.867,0.6666667,0,-9999,18.42367,-0.3095703,0.210322,0,0,0,0,121.4333,-166.6833,36.77115,0,0,1.69,1,3441.405,300.3,0.1826384,2.63E-08,1.02E-02,0,45.70601,54.14016,19.31844,-9999,36.95633,-9.999001,-999.25,-999.25,0,0,3,0,4.96E-02,2.81E-36,1.759082,-4.16E-24,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748101,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92879,4966.771,4966.771,4923.525,4923.525,-9999,-85.17988,1740.722,0.6666667,0,-9999,18.80954,-0.3095703,0.210327,0,0,0,0,121.433,-166.6833,36.77082,0,0,1.69,1,3441.405,300.2875,0.1828879,2.63E-08,1.02E-02,0,45.70291,54.13858,19.32277,-9999,36.95736,-9.999001,-999.25,-999.25,0,0,3,0,4.89E-02,1.97E-36,1.759056,-2.66E-24,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.74809,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92880.17,4966.771,4966.771,4923.14,4923.14,-9999,-88.57851,1744.121,0.6666667,0,-9999,19.19542,-0.3094076,0.210327,0,0,0,0,121.4327,-166.6833,36.77058,0,0,1.69,1,3441.405,300.2813,0.1831165,2.63E-08,1.02E-02,0,45.69979,54.13713,19.32709,-9999,36.95847,-9.999001,-999.25,-999.25,0,0,3,0,4.78E-02,1.56E-36,1.759015,-1.71E-24,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748064,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92881.33,4966.771,4966.771,4922.362,4922.362,-9999,-90.5275,1746.07,0.6666667,0,-9999,19.9732,-0.3094076,0.2103369,0,0,0,0,121.4325,-166.6833,36.77033,0,0,1.69,1,3441.487,300.2563,0.1835875,2.63E-08,1.02E-02,0,45.69358,54.13447,19.33574,-9999,36.96095,-9.999001,-999.25,-999.25,0,0,3,0,4.30E-02,1.23E-36,1.75886,-1.09E-24,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.747966,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92882.42,4966.771,4966.771,4921.976,4921.976,-9999,-88.92888,1744.471,0.6666667,0,-9999,20.35908,-0.3095703,0.2103369,0,0,0,0,121.4328,-166.6833,36.77062,0,0,1.69,1,3441.487,300.25,0.1835189,1.97E-08,1.02E-02,0,45.69059,54.13342,19.34011,-9999,36.96259,-9.999001,-999.25,-999.25,0,0,3,0,4.32E-02,8.66E-37,1.758677,-5.59E-25,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.74797,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92883.52,4966.771,4966.771,4921.584,4921.584,-9999,-88.44163,1743.984,0.6666667,0,-9999,20.75098,-0.3115234,0.2103369,0,0,0,0,121.433,-166.6833,36.77083,0,0,1.69,1,3441.487,300.2375,0.1834825,3.29E-08,1.02E-02,0,45.68774,54.13209,19.34448,-9999,36.96417,-9.999001,-999.25,-999.25,0,0,3,0,0.0469947,6.84E-37,1.758684,-3.58E-25,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748028,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92884.67,4966.771,4966.771,4921.198,4921.198,-9999,-88.16376,1743.706,0.6666667,0,-9999,21.13686,-0.3115234,0.2103418,0,0,0,0,121.4331,-166.6833,36.77093,0,0,1.69,1,3441.57,300.225,0.1834463,1.97E-08,1.02E-02,0,45.685,54.13049,19.34892,-9999,36.96562,-9.999001,-999.25,-999.25,0,0,3,0,4.82E-02,5.40E-37,1.758705,-2.29E-25,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748073,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92885.78,4966.771,4966.771,4920.795,4920.795,-9999,-89.11813,1744.66,0.6666667,0,-9999,21.53925,-0.3151042,0.2103418,0,0,0,0,121.4331,-166.6833,36.77092,0,0,1.69,1,3441.57,300.2125,0.1832575,1.32E-08,1.02E-02,0,45.68189,54.12917,19.35338,-9999,36.96703,-9.999001,-999.25,-999.25,0,0,3,0,4.85E-02,4.27E-37,1.75873,-1.46E-25,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748079,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92886.91,4966.771,4966.771,4920.387,4920.387,-9999,-88.40538,1743.948,0.6666667,0,-9999,21.9481,-0.3227539,0.2103418,0,0,0,0,121.4329,-166.6833,36.77079,0,0,1.69,1,3441.57,300.2062,0.1828419,1.32E-08,1.02E-02,0,45.67868,54.12785,19.35783,-9999,36.96833,-9.999001,-999.25,-999.25,0,0,3,0,4.87E-02,3.37E-37,1.758776,-7.50E-26,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748084,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92887.98,4966.771,4966.771,4919.972,4919.972,-9999,-88.36913,1743.911,0.6666667,0,-9999,22.36334,-0.3300781,0.2103418,0,0,0,0,121.4328,-166.6833,36.77065,0,0,1.69,1,3441.57,300.1938,0.1823049,1.32E-08,1.02E-02,0,45.67545,54.12651,19.36229,-9999,36.96965,-9.999001,-999.25,-999.25,0,0,3,0,5.11E-02,2.37E-37,1.75878,-4.80E-26,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.74811,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92889.17,4966.771,4966.771,4919.563,4919.563,-9999,-88.28463,1743.827,0.6666667,0,-9999,22.77219,-0.3300781,0.2103418,0,0,0,0,121.433,-166.6833,36.77084,0,0,1.69,1,3441.653,300.1875,0.1816635,2.63E-08,1.02E-02,0,45.67223,54.12545,19.36674,-9999,36.97128,-9.999001,-999.25,-999.25,0,0,3,0,5.28E-02,1.87E-37,1.758964,-3.07E-26,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748167,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92890.28,4966.771,4966.771,4918.745,4918.745,-9999,-86.77451,1742.317,0.6666667,0,-9999,23.58989,-0.3279622,0.2103418,0,0,0,0,121.4328,-166.6833,36.77063,0,0,1.69,1,3441.653,300.1625,0.1802198,1.97E-08,1.02E-02,0,45.66607,54.12254,19.37565,-9999,36.97393,-9.999001,-999.25,-999.25,0,0,3,0,5.30E-02,1.48E-37,1.759155,-1.97E-26,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748172,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92891.38,4966.771,4966.771,4918.336,4918.336,-9999,-85.20813,1740.75,0.6666667,0,-9999,23.99874,-0.3279622,0.2103418,0,0,0,0,121.4332,-166.6833,36.77104,0,0,1.69,1,3441.653,300.1563,0.179659,2.63E-08,1.02E-02,0,45.66308,54.12148,19.3801,-9999,36.97578,-9.999001,-999.25,-999.25,0,0,3,0,5.34E-02,1.17E-37,1.759189,-1.01E-26,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.74818,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92892.48,4966.771,4966.771,4917.921,4917.921,-9999,-84.16113,1739.703,0.6666667,0,-9999,24.41398,-0.3279622,0.2103418,0,0,0,0,121.4332,-166.6833,36.771,0,0,1.69,1,3441.735,300.15,0.17924,3.29E-08,1.02E-02,0,45.65992,54.12016,19.38455,-9999,36.9772,-9.999001,-999.25,-999.25,0,0,3,0,5.32E-02,8.21E-38,1.759419,-6.44E-27,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748185,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92893.66,4966.771,4966.771,4917.512,4917.512,-9999,-82.59875,1738.141,0.6666667,0,-9999,24.82283,-0.3279622,0.2103418,0,0,0,0,121.4328,-166.6833,36.77066,0,0,1.69,1,3441.735,300.1375,0.1789093,3.95E-08,1.02E-02,0,45.65672,54.11857,19.38898,-9999,36.97828,-9.999001,-999.25,-999.25,0,0,3,0,5.16E-02,6.49E-38,1.759563,-4.12E-27,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748143,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92894.75,4966.771,4966.771,4917.103,4917.103,-9999,-82.99338,1738.536,0.6666667,0,-9999,25.23168,-0.3279622,0.2103418,0,0,0,0,121.4326,-166.6833,36.77048,0,0,1.69,1,3441.735,300.1313,0.1786747,3.95E-08,1.02E-02,0,45.6535,54.11724,19.39337,-9999,36.97955,-9.999001,-999.25,-999.25,0,0,3,0,5.02E-02,5.12E-38,1.759734,-2.64E-27,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748114,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92895.83,4966.771,4966.771,4916.694,4916.694,-9999,-80.02551,1735.568,0.6666667,0,-9999,25.64053,-0.3258463,0.2103418,0,0,0,0,121.4326,-166.6833,36.77048,0,0,1.69,1,3441.735,300.125,0.1784803,2.63E-08,1.02E-02,0,45.65028,54.11618,19.39769,-9999,36.98097,-9.999001,-999.25,-999.25,0,0,3,0,4.93E-02,4.05E-38,1.759797,-1.35E-27,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748096,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92896.95,4966.771,4966.771,4916.286,4916.286,-9999,-79.2645,1734.807,0.6666667,0,-9999,26.04939,-0.3256836,0.2103418,0,0,0,0,121.4321,-166.6833,36.76993,0,0,1.69,1,3441.735,300.1125,0.1782885,2.63E-08,1.02E-02,0,45.64706,54.11458,19.40197,-9999,36.98185,-9.999001,-999.25,-999.25,0,0,3,0,4.95E-02,2.84E-38,1.759928,-8.65E-28,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748096,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92898.16,4966.771,4966.771,4915.876,4915.876,-9999,-78.41888,1733.961,0.6666667,0,-9999,26.45823,-0.3279622,0.2103418,0,0,0,0,121.432,-166.6833,36.76989,0,0,1.69,1,3441.735,300.1062,0.1780969,3.29E-08,1.02E-02,0,45.64385,54.1135,19.40625,-9999,36.98325,-9.999001,-999.25,-999.25,0,0,3,0,4.98E-02,2.25E-38,1.759964,-5.53E-28,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748106,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92899.36,4966.771,4966.771,4915.059,4915.059,-9999,-81.62825,1737.171,0.6666667,0,-9999,27.27594,-0.3256836,0.2103468,0,0,0,0,121.4315,-166.6833,36.76936,0,0,1.69,1,3441.735,300.0875,0.177917,2.63E-08,1.04E-02,0,45.63743,54.11086,19.41486,-9999,36.98559,-9.999001,-999.25,-999.25,0,0,3,0,4.97E-02,1.58E-38,1.760087,-2.83E-28,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748103,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:34,92900.58,4966.771,4966.771,4914.65,4914.65,-9999,-81.02825,1736.571,0.6666667,0,-9999,27.68479,-0.3258463,0.2103468,0,0,0,0,121.4314,-166.6833,36.76929,0,0,1.69,1,3441.735,300.075,0.1780293,2.63E-08,1.04E-02,0,45.63446,54.10952,19.41913,-9999,36.98695,-9.999001,-999.25,-999.25,0,0,3,0,4.92E-02,1.25E-38,1.760213,-1.81E-28,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.748093,0,0,0,0.9776759,57.52564,0,0
